recipe_id,ingredient_id,quantity
1181,2590,6片
1181,1549,2小匙
1181,138,1/2小匙
1181,31,1/2小匙
1181,29,1/3小匙
1181,787,3小匙
1181,2156,1小匙
1182,2591,2包(4克)
1182,2592,8-10克
1182,2593,8克
1182,2594,100毫升
1182,109,250毫升
1182,2595,1個
1182,2596,1組
1182,2597,1個
1183,105,600克
1183,2598,4-5小棵
1183,184,十來顆
1183,40,500ml
1183,95,適量
1184,84,1顆
1184,125,1盒
1184,285,0.5包
1184,17,1茶匙
1184,256,1茶匙
1184,2599,1包
1184,24,2大匙
1185,2600,330g
1185,309,280g
1185,363,50g
1185,69,50g
1185,17,3g
1185,154,56g
1185,2601,52g
1185,2602,10g
1185,442,6g
1185,2603,2g
1185,2604,2g
1186,105,3片
1186,66,1把
1186,14,3瓣
1186,26,1大匙
1186,18,2大匙
1186,25,2大匙
1186,17,0.5小匙
1186,2605,1小顆
1187,2606,400克
1187,244,50克
1187,797,50克
1187,266,50克
1187,716,100克
1187,2329,1塊
1187,128,100克
1187,129,100克
1187,3,2顆
1187,18,2大匙
1187,24,2大匙
1187,256,1小匙
1187,27,1大匙
1188,69,60克
1188,2607,20克
1188,155,16克
1188,10,160克
1188,17,4克
1188,256,適量
1188,144,7克
1188,77,適量
1189,250,12塊
1189,125,300克
1189,43,2支
1189,2608,1.5大匙
1189,19,1小匙
1189,24,2小匙
1189,40,半碗
1190,1170,600克
1190,161,3大匙
1190,18,200毫升
1190,10,800
1190,19,1小匙
1190,17,適量
1190,2609,少許
1190,144,1小匙
1191,84,半顆
1191,619,13-14片
1191,754,2大匙
1191,775,2大匙
1191,638,1茶匙
1191,213,少許
1193,1294,1個(或茶葉3克)
1193,254,3片
1193,9,10克(或黑糖)
1193,178,400c.c.
1193,10,200c.c.
1193,992,2大匙
1193,1199,2大匙
1194,749,1把
1194,3,3顆
1194,296,1大匙
1194,144,1大匙
1194,17,1小匙
1195,2613,適量
1195,2087,適量
1195,333,3根
1195,3,3顆
1195,405,適量
1195,713,4隻
1195,119,1根
1195,18,2小匙
1195,17,適量
1196,216,250g
1196,208,60g
1196,17,少許
1196,1217,2顆
1196,179,120g
1196,309,10g
1197,86,1條
1197,17,2小匙
1197,18,2匙
1197,19,2匙
1197,427,2匙
1197,1068,2匙
1197,2614,6顆
1197,896,1匙
1197,119,1條
1198,873,1顆
1198,521,130g
1198,42,半顆
1198,14,2瓣
1198,52,半根
1198,2615,150克
1198,276,30g
1198,309,30g
1198,17,2茶匙
1198,30,少許
1198,109,100克
1198,2616,酌量
1198,123,1.5茶匙
1199,125,600克
1199,54,30克
1199,18,10克
1199,348,7克
1199,2617,150克
1199,31,5克
1199,336,1顆
1199,144,15克
1199,296,15克
1199,818,2支
1199,203,6朵
1199,52,1/2根
1199,2618,1/2顆
1199,301,150毫升
1199,10,150毫升
1199,42,1顆
1199,170,1顆
1199,8,2顆
1199,255,60克
1199,17,2克
1199,19,10克
1199,529,1個
1199,591,150克
1199,754,22克
1199,876,15克
1199,210,100克
1199,86,1根
1199,356,300毫升
1199,2619,1個
1199,2620,1個
1199,2621,1個
1200,2622,半尾
1200,43,2根
1200,818,2根
1200,10,200毫升
1200,24,1大匙
1200,19,1茶匙
1201,3,3個
1201,577,100克
1201,1170,100克
1201,2623,50克
1201,267,1小把
1201,2624,5片
1201,2625,5片
1201,95,1小匙
1201,480,1小匙
1201,27,1茶匙
1201,298,1湯匙
1201,10,1杯
1202,444,250 g
1202,312,130 g
1202,2626,250 ml
1202,156,少許
1202,3,1 顆
1202,1123,2 tbsp
1202,10,2 tbsp
1203,2627,11條(約370g)
1203,1581,3支
1204,86,1個
1204,129,150g
1204,706,7只
1204,2628,20g
1204,2629,7條
1204,2630,800ml
1204,739,適量
1204,268,少許
1204,18,1大匙
1204,2631,各少許
1204,155,1大匙
1204,25,1大匙
1205,2294,550克
1205,1549,1大匙
1206,652,600
1206,14,4顆
1206,43,2根
1206,137,少許
1206,2632,250c.c
1206,9,2大匙
1206,18,2大匙
1206,176,1大匙
1206,29,1小匙
1206,206,適量
1206,19,適量(可不加)
1207,202,570克
1207,478,8瓣(切末)
1207,17,1小匙
1207,256,1/2小匙
1207,225,2大匙
1208,309,100克
1208,276,100克
1208,307,65克
1208,2633,15克
1208,178,25克
1208,442,5克
1208,3,2顆
1208,2634,適量
1208,2635,適量
1209,113,300克
1209,17,2克
1209,19,2克
1209,31,2克
1209,68,3克
1209,336,1個
1209,362,半顆
1209,2636,適量
1210,2637,1條
1210,43,2根
1210,254,4片
1210,14,4瓣
1210,250,6個
1210,1138,4塊
1210,2638,數顆
1210,2639,90毫升
1210,2640,90毫升
1210,9,3大匙
1210,2053,120毫升
1210,529,1個
1210,712,2片
1211,286,5朵
1211,2641,3條
1211,120,1碗大
1211,109,100毫升
1211,62,1小匙
1211,2642,少許
1211,115,2大匙
1211,1005,1大匙
1211,577,1大匙
1211,17,1/4茶匙
1211,30,1/5茶匙
1211,154,20克
1211,296,1茶匙
1211,19,少許
1212,2643,200克
1212,84,3片
1212,467,1/2個
1212,2644,1大匙
1212,433,1大匙
1212,2645,1大匙
1212,18,1大匙
1212,54,1大匙
1212,2646,1小匙
1212,1613,1小匙
1213,2622,半隻
1213,15,6片
1213,520,1大匙
1213,153,1小匙
1213,14,3瓣
1213,40,2大匙
1213,24,1湯匙
1213,31,1小匙
1214,1741,796克
1214,2290,350克
1214,1742,338克
1214,43,2根
1214,15,6片
1214,1128,7顆
1214,24,100毫升
1214,18,250毫升
1214,9,適量
1214,126,2大匙
1214,119,1根
1214,2647,1包
1215,925,1盒
1215,42,1顆
1215,2648,1盒
1215,2649,1條
1215,162,6-8朵
1215,250,適量
1215,2650,適量
1215,322,適量
1215,119,2根
1215,2651,6瓣
1215,18,3-4大匙
1215,31,適量
1215,108,1/2小匙
1215,2652,1大匙
1215,155,1小匙
1215,2653,1小匙
1215,25,1大匙
1215,24,2大匙
1215,19,1/2小匙
1215,2654,各2大匙
1216,317,100g
1216,152,看個人口味
1216,135,1/2小匙
1216,412,1小匙
1216,2655,4顆
1216,68,1/4小匙
1217,1840,4張
1217,125,200克
1217,43,2根
1217,1354,適量
1217,206,適量
1217,68,少許
1218,2656,15克
1218,10,240毫升
1219,1291,2片
1219,66,1把
1219,775,3大匙
1220,716,1大碗
1220,2657,4條
1220,148,1把
1220,24,1大匙
1220,31,2小匙
1220,150,1大匙
1220,18,1大匙
1220,205,1.5杯
1221,2658,160克
1221,146,140克
1221,153,30克
1221,10,2杯
1221,151,300克
1221,154,20克
1221,152,20克
1222,2659,65g
1222,52,1/2根
1222,129,100g
1222,525,適量
1222,2660,適量
1222,2661,2大勺（30ml）
1222,25,1大勺
1222,2001,1大勺
1222,1576,1小勺
1222,2662,1小勺
1222,274,1小勺
1222,2663,1/8小勺
1223,869,10隻
1223,84,適量
1223,2664,1 罐
1223,2665,適量
1223,17,少許
1223,24,1 大匙
1223,31,1/8 小匙
1223,155,1 小匙
1223,3,1 顆
1223,362,1/4 顆
1223,746,3 大匙
1223,2666,少許
1224,580,1朵
1224,296,3瓣
1224,95,1小匙
1224,119,半條
1225,107,100克
1225,3,2個
1225,2667,50克
1225,208,65克
1225,309,130克
1225,442,5克
1225,1512,2克(或茶包一個)
1226,2438,1條
1226,770,250克
1226,54,1瓶蓋
1226,19,1/4 小匙
1226,17,適量
1227,2668,1盒
1227,42,1/4顆
1227,2669,2片
1227,3,2顆
1227,2447,適量
1227,18,2大匙
1227,92,1/2大匙
1227,1441,1/2小匙
1227,19,1/2小匙
1227,10,120ml
1228,983,2顆
1228,379,1顆
1228,15,3片
1228,879,2包
1229,423,1塊
1229,89,1包
1229,2670,1/4顆
1229,14,3瓣
1229,18,15ml
1229,2671,15ml
1229,24,30ml
1229,17,5g
1229,68,少許
1230,2438,1條
1230,2672,1條
1230,770,8株
1230,25,2湯匙
1230,10,50毫升
1230,17,1匙
1230,19,1匙
1230,144,1湯匙
1231,67,200g
1231,3,1顆
1231,298,50g
1231,17,1小匙
1231,757,適量
1231,115,適量
1231,5,少許
1232,1100,2條
1232,3,1顆
1232,517,2大匙
1232,18,30毫升
1232,45,15毫升
1232,19,2小匙
1232,2673,1小匙
1232,2674,適量
1233,429,一盒
1233,42,1/2顆
1233,95,些許
1233,2675,適量
1233,2676,適量
1233,18,10cc
1233,25,5克
1233,2677,15cc
1233,2678,150cc
1234,724,200g
1234,1465,30g
1234,2679,30g
1234,1967,15g
1234,213,1Tbsp
1234,2680,1 Tbsp
1234,2681,1/2 Tbsp
1234,386,3/4 tsp
1234,17,1/4 tsp
1234,10,70-80g
1234,1438,30g
1234,2682,適量
1235,2683,9-10 顆
1235,1425,6-8 瓣
1235,17,少許
1235,30,少許
1235,135,1/2 ~1 顆
1235,1006,1/4 cup
1235,1063,1/4 cup
1235,225,1 tbsp
1235,154,1/2 tbsp
1236,444,100克
1236,884,25克
1236,10,120毫升
1236,1457,100克
1236,341,4個
1236,2684,適量
1237,3,4顆
1237,514,100克
1237,2685,100克
1237,10,50毫升
1237,95,1小匙
1237,26,1茶匙
1237,77,1把
1237,18,1大匙
1238,1761,1公斤
1238,42,0.5顆
1238,14,3瓣
1238,712,3片
1238,52,1根
1238,170,2顆
1238,402,3米杯
1238,1762,2湯匙
1238,17,2茶匙
1238,30,適量
1238,2686,適量
1239,1344,300g
1239,69,1米杯(90g)
1239,336,1顆
1239,10,40-50cc
1239,2687,1/2茶匙
1239,2107,1茶匙
1240,187,3束
1240,1138,8片
1240,2688,150克
1240,14,6瓣
1240,9,2顆
1240,18,1/2大匙
1240,124,1大匙
1241,658,3顆
1241,120,2碗
1241,1760,300克
1241,161,1大匙
1241,144,1小匙
1241,31,1/2小匙
1241,29,1/3小匙
1241,787,2小匙
1241,298,1小匙
1242,2689,1200克
1242,2690,500克
1242,148,20克
1242,2691,20克
1242,2692,250克
1242,161,2大匙
1242,2693,2大匙
1242,2694,700毫升
1242,2695,500毫升
1242,17,1小匙
1242,305,1大匙
1242,31,1大匙
1243,869,1盒
1243,15,數片
1243,84,半顆
1243,662,3碗
1243,1370,2顆
1243,95,適量
1243,305,適量
1243,26,適量
1244,876,40毫升
1244,24,250毫升
1244,220,10片
1244,95,1匙
1244,105,2隻
1245,151,100克
1245,309,90克
1245,442,5克
1245,109,60克
1245,10,60克
1245,3,1顆
1246,2696,6片
1246,336,2顆
1246,287,3大匙
1246,2697,3大匙
1246,44,3大匙
1246,137,1小把
1246,296,1大匙
1246,18,1湯匙
1246,25,1湯匙
1246,17,1/2茶匙
1246,19,1小匙
1246,31,1茶匙
1246,26,1茶匙
1247,51,1 小把
1247,14,60克
1247,18,20克
1247,25,20克
1247,10,20克
1247,19,5克
1247,17,適量
1247,206,適量
1247,869,10隻
1247,77,5克
1248,2698,15g
1248,27,5g
1248,2699,250g
1248,1722,適量
1248,2700,適量
1248,2701,6g
1248,32,適量
1249,2702,各2條
1249,205,2米杯
1249,818,2根
1249,25,2湯匙
1249,18,1湯匙
1249,92,2湯匙
1250,125,350 克
1250,203,5 朵
1250,161,4湯匙
1250,127,適量
1250,18,1 湯匙
1250,25,1 湯匙
1250,29,1/2 湯匙
1250,24,1 湯匙
1250,9,1 湯匙
1250,26,1茶匙
1251,2703,5片
1251,1601,300g
1251,66,6根
1251,882,6-8大匙
1251,138,1/4茶匙
1251,787,1大匙
1251,17,1/8茶匙
1251,155,1大匙
1251,24,1大匙
1251,26,1茶匙
1252,125,300克
1252,42,半顆
1252,281,2顆
1252,296,1大匙
1252,287,4大片
1252,336,2顆
1252,126,3大匙
1252,18,2大匙
1252,25,1大匙
1252,9,2小匙
1252,155,1大匙
1252,10,3大匙
1253,88,5根
1253,264,10小條
1253,286,2朵
1253,42,0.25顆
1253,423,1塊
1253,2704,100毫升
1253,2705,0.25包
1254,1907,150g
1254,516,70g
1254,270,1小匙
1254,256,0.25小匙
1254,2706,9支
1254,155,0.5小匙
1254,25,1小匙
1254,10,3大匙
1254,26,少許
1255,266,50克
1255,2314,50克
1255,18,30克
1255,162,5朵
1255,1707,3片
1255,15,3片
1255,24,15克
1255,26,5克
1255,787,5克
1256,97,2盒
1256,225,1小匙
1256,256,1小匙
1257,1168,3片
1257,42,1顆
1257,2590,5片
1257,221,5瓣
1257,1177,1/2大匙
1257,1549,1小匙
1257,468,6顆
1257,170,2顆
1257,87,200克
1257,102,1大匙
1257,787,1大匙
1257,31,1/2小匙
1257,138,1/2小匙
1257,29,1/2小匙
1258,105,1-2隻
1258,103,適量
1258,15,3片
1258,43,1根
1258,14,2瓣
1258,24,1湯匙
1259,1672,6片
1259,84,250克
1259,15,30克
1259,368,6顆
1259,992,10克
1259,137,1小把
1259,876,4大匙
1259,18,2大匙
1259,24,2大匙
1259,27,1大匙
1260,444,600g
1260,153,50g
1260,312,250g
1260,10,450~500ml
1260,2707,一個
1260,2708,一張
1261,2709,3斤
1261,2710,2斤
1261,196,1.5斤
1261,187,1把
1261,31,1大匙
1261,52,1條
1261,3,2顆
1261,62,1.5米杯
1261,2711,數張
1262,2712,3-4塊
1262,1306,6片
1262,24,適量
1262,52,1條
1262,170,2顆
1262,608,2顆
1262,2713,1顆
1262,508,適量
1262,45,1湯匙
1262,95,適量
1262,77,適量
1263,1100,1個
1263,1078,1個
1263,3,1個
1263,62,2大匙
1263,17,適量
1263,256,少許
1264,27,50克
1264,10,100克
1264,109,500毫升
1264,310,5克
1264,61,4顆
1264,384,2顆
1265,583,1盒
1265,2714,1把
1265,289,12片
1265,17,2小匙
1266,2715,約５００克（g）
1266,2716,約２０克（g）
1266,2717,約１０克（g）
1266,368,約２０克（g）
1266,992,約３０克（g）
1266,2611,約３０克（g）
1266,225,２匙（tbsp）
1266,17,３匙（tbsp）
1267,2718,1付
1267,818,1根
1267,1306,8片
1267,100,0.5條
1267,2719,1大匙
1267,1987,1大匙
1267,18,0.5大匙
1267,2462,1大匙
1267,24,1大匙
1267,19,1/4茶匙
1267,10,3大匙
1268,2720,2顆
1268,331,1盒
1268,221,3瓣
1268,66,1根
1268,119,1/4根
1268,225,1小匙
1268,787,1小匙
1268,10,2大匙
1268,31,1/3小匙
1268,29,1/3小匙
1269,2721,1片
1269,2722,1片
1269,3,1顆
1269,77,適量
1269,1201,適量
1269,176,適量
1270,2723,約一磅
1270,52,一條
1270,2724,一支
1270,2725,4-5個
1270,2726,約半碗
1270,54,適量
1271,2727,300克
1271,715,2湯匙
1271,265,1湯匙
1271,30,1湯匙
1271,918,適量
1272,1964,2杯
1272,164,100克
1272,203,5朵
1272,1766,20克
1272,2728,1.5大匙
1272,2729,1大匙
1272,256,1小匙
1272,10,1大匙
1274,1377,1盒
1274,82,1條
1274,2731,3支
1274,608,1個
1274,221,3瓣
1274,17,1小小匙
1275,299,1/4隻
1275,162,10朵
1275,15,4片
1275,368,6顆
1275,992,1小把
1275,9,4顆
1275,24,1小匙
1275,17,適量
1276,2718,2副
1276,818,2支
1276,15,6片
1276,876,2大匙
1276,24,4大匙
1276,18,1大匙
1276,9,2顆
1277,2732,亞麻籽粉+2倍水
1277,2733,1/2 tsp
1277,2734,90g
1277,1437,20g
1277,1438,40g
1277,182,1/2 tsp
1277,363,60g
1277,1358,1/2 tsp
1277,17,1/4 tsp
1277,314,12g
1277,2735,適量(選用)
1278,86,50克
1278,336,1顆
1278,17,1茶匙
1278,1687,0.5茶匙
1278,77,適量
1278,10,500毫升
1279,69,200克
1279,166,130克
1279,352,3克
1279,17,2.5克
1279,1145,10克
1279,522,40克
1280,606,200克
1280,18,2大匙
1280,40,2大匙
1280,95,1小匙
1280,213,1大匙
1280,26,1大匙
1281,1330,適量
1281,286,適量
1281,521,2片
1281,42,1/4顆
1281,2736,1瓶
1281,1320,適量
1281,30,適量
1281,433,0.5大匙
1282,2737,1隻
1282,2738,500 克
1282,87,150 克
1282,676,12 朵
1282,2739,150 克
1282,2740,200 克
1282,286,300 克
1282,768,6小段
1282,82,150克
1282,2741,150 克
1282,1792,10 克
1282,2742,10 克
1282,154,50 克
1282,2743,少許
1282,318,30 克
1282,2744,適量
1282,42,350 克
1282,14,40 克
1282,153,30 克
1282,2745,10 克
1282,2746,5 片
1282,2747,3小株
1283,2748,120克
1283,10,350毫升
1283,427,60毫升
1283,153,30克
1283,372,30克
1283,2149,8克
1283,24,60毫升
1284,880,650克
1284,62,適量
1284,144,1匙
1284,9,50克
1284,10,150毫升
1284,2145,2-3把
1284,15,5片
1284,2447,半把
1284,2072,適量
1284,296,5瓣
1284,2001,1匙
1284,25,1大匙
1284,31,1小匙
1284,2147,1.5大匙
1284,18,1.5大匙
1284,124,3大匙
1285,2749,100g
1285,114,1盒
1285,336,2隻
1285,2750,250毫升
1285,2392,3束
1285,2751,1根
1286,2478,440克
1286,42,1顆
1286,52,1根
1286,66,4支
1286,79,6瓣
1286,254,2片
1286,8,適量
1286,18,2大匙
1286,176,2大匙
1286,255,1.5大匙
1286,9,適量
1286,10,4大匙
1287,1289,5張(10個蛋塔份)
1287,3,2個
1287,178,120c.c.
1287,1153,100c.c.
1287,208,40克
1288,1005,1/3顆
1288,828,6粒
1288,119,1根
1288,36,1把
1288,1170,100元
1288,2025,1顆
1288,271,2大匙
1288,25,2大匙
1288,256,1匙
1288,19,1.5匙
1289,619,200克
1289,2752,1根
1289,2753,1根
1289,1201,1茶匙
1289,1463,些許
1290,257,510克
1290,2754,3大匙
1290,259,20克
1290,208,92克
1290,17,5克
1290,167,7克
1290,384,51克
1290,10,270克
1290,276,51克
1290,2376,480克
1291,1618,18塊
1291,109,230克
1291,2,150克
1292,2755,小顆
1292,225,1大匙
1292,2756,1~2瓣
1292,17,1小匙
1292,480,1小匙
1292,129,140g
1292,135,1大匙
1292,42,1顆
1292,79,1瓣
1292,62,1大匙
1292,1762,100g
1292,109,300ml
1292,2757,60g
1293,444,120克
1293,2758,180克
1293,1309,300克
1293,10,270克
1293,2759,100克
1293,17,3克
1293,1738,1個
1294,524,1支
1294,43,1支
1294,24,少許（去腥用）
1294,144,適量
1294,2760,少許
1294,17,少許
1294,15,3-4片
1294,548,適量
1295,3,1個
1295,129,30克
1295,514,30克
1295,128,30克
1295,77,20克
1295,26,少許
1295,10,1大匙
1295,1737,200克
1295,305,1大匙
1295,256,1小匙
1296,309,100g
1296,363,40g
1296,442,1/2 tsp
1296,1358,1/4 tsp
1296,17,一小撮
1296,434,30g
1296,2761,60g
1296,1719,亞麻籽粉+2倍水
1296,135,2 tsp
1296,182,2 tsp
1296,1721,45g
1296,2762,50g
1296,2763,100g
1296,1438,2 Tbsp
1296,59,1Tbsp
1296,2764,適量
1296,314,適量(裝飾用)
1297,1987,1 大匙
1297,2765,8片
1297,1743,3片
1297,3,4顆
1297,2766,20朵
1297,84,1/4顆
1297,992,2大匙
1297,17,1/2小匙
1297,31,1/2小匙
1297,24,200CC
1297,10,600CC
1297,787,1小匙
1298,350,30克
1298,77,3支
1298,605,300克
1298,355,1包
1298,10,600毫升
1298,2767,1小匙
1299,61,1顆
1299,58,1顆
1299,309,15g
1299,442,1g
1299,17,1g
1299,27,20g
1299,109,10cc
1299,2768,適量
1299,901,適量
1300,285,1包
1300,1138,4片
1300,14,3瓣
1300,119,適量
1300,144,2大匙
1300,18,1大匙
1300,24,適量
1300,95,適量
1300,26,適量
1301,125,100克
1301,66,1根
1301,2530,2片
1301,18,3克
1301,95,2克
1301,26,3克
1301,24,3克
1301,206,2克
1301,3,5顆
1301,155,10克
1302,2769,12根
1302,968,10片
1302,14,2瓣
1302,43,2根
1302,17,1.5茶匙
1302,2770,5茶匙
1303,42,1顆
1303,281,2顆
1303,379,1大顆或2小顆
1303,373,7朵
1303,2771,15隻
1303,95,適量
1303,31,適量
1303,30,適量
1303,138,適量
1305,964,300克
1305,478,5瓣(切片)
1305,62,適量
1305,154,70克
1305,1063,1大匙
1305,135,1大匙
1305,2775,1/2小匙
1305,17,1小匙
1305,30,1/2小匙
1306,2776,半條
1306,1138,3塊
1306,818,1-2根
1306,43,2-3根
1306,2777,1大匙
1307,1304,140g
1307,3,5顆
1307,27,70 g
1307,318,20 g
1307,309,80 g
1307,311,40 g
1307,109,50 g
1307,17,1/8 小匙
1307,386,1/2 小匙
1308,2778,1包
1308,1508,1罐
1308,2779,1包
1308,1128,適中
1308,2627,3條
1308,43,1把
1308,2780,1包
1308,655,1大碗
1308,61,適中
1308,95,適中
1309,129,1包
1309,2781,半包
1309,296,適量
1309,1201,1-2大匙
1309,2782,3-4顆
1309,336,1顆
1309,1068,1匙
1309,155,1-2大匙
1310,2783,300g
1310,922,500g
1310,2784,1/2條
1310,2785,2穗
1310,2786,15朵
1310,992,1大匙
1310,10,2500cc
1310,17,1.5茶匙
1311,363,50g
1311,314,2 Tbsp
1311,442,1/2 tsp
1311,17,1/8 tsp
1311,1437,22g
1311,2787,42g
1311,2236,125g
1311,182,1/2 tsp
1311,2788,130g
1311,434,3-4 Tbsp
1312,257,600克
1312,27,40克
1312,2789,1茶匙
1312,3,2顆
1312,317,200克
1312,109,130克
1312,276,70克
1312,17,2/3茶匙
1312,2210,2湯匙
1312,445,1杯
1313,2790,200g
1313,2791,2小匙
1313,2756,1~2瓣份
1313,2495,1小匙
1313,2792,少許
1313,17,少許
1313,480,少許
1313,2727,200g
1313,225,少許
1313,2793,1/2罐
1313,443,少許
1313,2794,少許
1314,107,1根
1314,2795,70克
1314,2150,適量
1315,2204,230克
1315,170,2個
1315,144,適量
1315,1629,120c.c.
1315,17,1小匙
1315,256,1/2小匙
1315,62,100克
1315,298,20克
1315,387,1個(切碎)
1315,2796,40克(切碎)
1315,1055,2大匙
1316,2201,8顆
1316,711,5根
1316,52,5片
1316,10,40毫升
1316,95,1小匙
1317,2797,半隻
1317,2798,6塊
1317,2799,1條
1317,631,半個
1317,2800,一個
1317,2801,5-6條
1317,2802,適量
1317,2803,數粒5-6粒
1317,1015,約10粒
1317,435,8-10粒
1317,2804,適量
1318,2805,40g
1318,2806,20g
1318,1722,適量
1318,10,200g
1319,2807,800克
1319,42,400克
1319,264,150克
1319,15,3片
1319,66,一支
1319,18,3-4大匙
1319,24,3-4大匙
1319,2808,2/3大匙
1320,2809,2片
1320,3,2顆
1320,2810,2湯匙
1320,1929,適量
1321,1858,2小束
1321,1987,20ml
1321,1306,依喜好
1321,336,3個
1321,2811,可省略
1322,205,1杯
1322,10,8杯
1322,658,3個
1322,350,適量
1322,77,2大匙
1322,2105,隨意
1322,2812,適量
1322,17,適量
1322,19,1小匙
1322,256,適量
1323,257,300克
1323,27,15克
1323,167,3克
1323,95,½小匙
1323,2199,180克
1323,386,6克
1323,1009,適量
1323,318,40克
1324,986,60克
1324,276,90克
1324,1472,270克
1324,259,75克
1324,2813,75克
1324,342,300克
1325,42,100公克
1325,82,200公克
1325,170,100公克
1325,1772,150公克
1325,66,20公克
1325,2814,1200cc
1325,2653,1大匙
1325,2815,40公克
1325,754,10公克
1325,269,2公克
1325,24,10公克
1326,2816,50g
1326,315,1 tsp
1326,302,1/2 tsp
1326,2236,60g
1326,1721,55g
1326,309,70g
1326,363,50g
1326,442,1 tsp
1326,1358,1/4 tsp
1326,386,1/4 tsp
1326,17,一小撮
1326,986,適量
1326,2817,70g
1326,472,45g
1326,2788,10g
1326,2818,1/8 tsp
1326,182,1/8 tsp
1327,2819,適量
1327,1206,4片
1327,1222,2片
1327,3,2顆
1328,2820,1包
1328,3,2顆
1328,77,1根
1328,17,1／4小匙
1328,31,1／8小匙
1328,138,1／8小匙
1328,18,1小匙
1328,26,1小匙
1329,749,5把
1329,2821,4顆
1329,119,1根
1329,95,1小匙
1330,873,1200g
1330,52,120g
1330,393,60g
1330,203,20g
1330,148,15g
1330,14,15g
1330,210,1包
1330,164,100g
1330,77,少許
1330,301,180cc
1330,18,1/2茶匙
1330,124,1茶匙
1330,31,少許
1330,17,少許
1330,739,1大匙
1330,26,少許
1330,155,1/2茶匙
1331,1628,600公克
1331,2822,適量
1331,368,6顆
1331,992,1大匙
1331,15,數片
1331,10,1500cc
1331,24,1大匙
1331,17,1小匙
1332,2823,7顆
1332,286,5顆
1332,711,2片
1332,74,1條
1332,1687,2匙
1332,154,2匙
1333,257,360克
1333,472,60克
1333,109,20克
1333,2428,約60克
1333,1855,7克
1333,19,50克
1333,17,6克
1333,2824,全部
1333,1857,40克
1333,61,2個
1333,59,15克
1333,259,10克
1333,2825,15克
1333,2826,25克
1333,309,45克
1333,2827,40克
1334,2828,160克
1334,95,10克
1334,128,60克
1334,828,5瓣
1334,626,1條
1335,125,350克
1335,2360,1塊
1335,14,3顆
1335,43,1支
1336,151,200g
1336,444,50g
1336,35,50g
1336,10,少許
1336,2829,1大匙
1336,1170,50g
1336,2477,2朵
1336,148,1小匙
1336,1425,2顆
1336,119,少許
1336,187,1根
1336,176,1小匙
1336,18,1小匙
1336,161,1大匙
1336,27,1/4匙
1336,2830,少許
1336,26,少許
1337,1011,1/3盒
1337,336,1顆
1337,77,1大匙
1337,2831,適量
1338,880,400克
1338,15,30克
1338,1224,1大匙
1338,25,1大匙
1338,24,2大匙
1338,256,1小匙
1338,873,適量
1338,2479,適量
1339,1760,500克
1339,230,400克
1339,221,4瓣
1339,144,1小匙
1339,31,1/3小匙
1339,29,1/3小匙
1339,138,1/3小匙
1339,2156,3/4小匙
1339,2832,2小匙
1340,2833,半尾
1340,2834,1盒
1340,36,1小把
1340,380,1大匙
1340,19,1小匙
1341,2835,1條
1341,184,1台斤
1341,26,些許
1341,296,2瓣
1342,42,1顆
1342,79,2瓣
1342,1890,1米杯
1342,1170,250g
1342,2836,340ml
1342,468,2顆
1342,712,2片
1342,2837,1小匙
1342,19,1小匙
1342,17,1小匙
1342,480,1小匙
1342,84,5片葉子
1343,309,180g
1343,257,180g
1343,442,1 Tbsp
1343,386,1/4 tsp
1343,17,1/2 tsp
1343,1437,1/2 Tbsp
1343,2682,55g
1343,434,120g
1343,225,70g
1344,84,3分之1顆
1344,89,半包
1344,52,少許
1344,18,半湯匙
1344,14,適量
1344,17,1小匙
1344,24,2湯匙
1344,40,約半米杯
1344,2838,半小匙
1345,2839,120g
1345,2840,30g
1345,363,40g
1345,2841,112g
1345,307,75g
1345,61,36g
1345,265,2g
1345,2842,8g
1346,841,10塊
1346,1170,200克
1346,210,1包
1346,2843,3片
1346,176,2大匙
1346,102,5大匙
1346,19,少許提味
1346,2242,1500CC
1347,257,200g
1347,2844,200g
1347,1893,100g
1347,17,1小匙
1347,225,20g
1347,1564,250g
1347,352,3g
1347,10,1000g
1347,1358,25g
1348,2658,145克
1348,2845,290克
1348,1670,70克
1348,24,540克
1348,153,6大匙
1348,2846,適量
1349,2847,1盒
1349,2848,1株
1349,1306,1小段
1349,992,少許
1350,2539,250 g
1350,184,12 顆
1350,1306,4 片
1350,66,1 根
1350,10,1000 cc
1350,24,1 大匙
1350,17,1/2 茶匙
1350,30,1點點
1350,26,1/4 茶匙
1351,2849,180克
1351,2850,150克
1351,129,8隻
1351,478,4瓣(切片)
1351,1177,5克(剪小段)
1351,460,2大匙
1351,36,適量
1351,225,適量
1351,10,1500c.c.
1351,17,1小匙
1351,1063,2大匙
1351,256,1/2小匙
1352,107,2根
1352,318,適量
1352,69,250g
1352,336,2顆
1352,10,50g
1352,178,100g
1352,27,30g
1353,524,2支
1353,24,2大匙
1353,18,2大匙
1353,92,2大匙
1353,22,1大匙
1354,52,2條
1354,336,4個
1354,296,1匙
1355,2851,200克
1355,10,1000毫升
1355,312,適量
1355,444,250克
1355,1737,150毫升
1355,2199,50毫升
1356,976,1大匙
1356,109,200毫升
1356,19,1大匙
1357,2852,1個
1357,254,5克
1357,2853,50克
1357,162,5朵
1357,148,10克
1357,2854,50克
1357,818,1支
1357,356,1000毫升
1357,873,1/2顆
1357,1224,15克
